ResponseID,ResponseSet,Name,Status,Finished,ResponseID2,Q_TotalDuration,inst_bar,inst_crab,inst_barb,inst_mat,mobcheck,meta_1_TEXT,meta_2_TEXT,meta_3_TEXT,meta_4_TEXT,meta_5_TEXT,meta_6_TEXT,meta_7_TEXT,consent,t_consent_1,t_consent_2,t_consent_3,t_consent_4,landing,t_landing_1,t_landing_2,t_landing_3,t_landing_4,inst1,inst1_t_1,inst1_t_2,inst1_t_3,inst1_t_4,inst_title,inst_BAR,inst_CRAB,inst_BARB,inst_MAT,inst2_t_1,inst2_t_2,inst2_t_3,inst2_t_4,cat_t_1,cat_t_2,cat_t_3,cat_t_4,Q52,cat_b,cat_c,Q58,Q207,eise_t_1,eise_t_2,eise_t_3,eise_t_4,Q47,eise_b,eise_c,Q212,Q263,demi_t_1,demi_t_2,demi_t_3,demi_t_4,Q265,demi_b,demi_c,Q268,Q287,lnpk_t_1,lnpk_t_2,lnpk_t_3,lnpk_t_4,Q289,lnpk_b,lnpk_c,Q292,Q299,mpeh_t_1,mpeh_t_2,mpeh_t_3,mpeh_t_4,Q301,mpeh_b,mpeh_c,Q304,Q305,nwsr_t_1,nwsr_t_2,nwsr_t_3,nwsr_t_4,Q307,nwsr_b,nwsr_c,Q310,Q353,woln_t_1,woln_t_2,woln_t_3,woln_t_4,Q355,woln_b,woln_c,Q358,Q159,adv_inst,adv_inst_t_1,adv_inst_t_2,adv_inst_t_3,adv_inst_t_4,advice,adv_t_1,adv_t_2,adv_t_3,adv_t_4,Q169,Q16,prev_exp,prev_last,prev_first,rel_exp,rel_skill,avg_perf_1_TEXT,prev_freq,input,input_TEXT,browser,browser_TEXT,adv_imp_1,animals,animals_t_1,animals_t_2,animals_t_3,animals_t_4,Q107,age,gender,catch,catch_TEXT,language,language_TEXT,bugreport,hyp,comments,HITcode,DO.BR.FL_3,exclude,participant,Exclude,Exclude_why,cat_s,eise_s,demi_s,lnpk_s,mpeh_s,nwsr_s,woln_s,b1,b2,b3,b4,b5,b6,s1,s2,s3,s4,s5,s6,advisor_mean,advisor_var,advisor_sd,advisor_median,advice_wordcount,animals_wordcount
R_31ggBzI6xRJG7Eh,Default Response Set,Anonymous,0,1,R_31ggBzI6xRJG7Eh,1272,0,1,0,0,NA,Firefox,42,Windows NT 6.0,1280x1024,15.0.0,NA,Mozilla/5.0 (Windows NT 6.0; rv:42.0) Gecko/20100101 Firefox/42.0,1,0,0,20.682,0,1,0,0,7.523,0,1,0,0,31.694,0,1,1,1,1,1,31.197,65.357,69.823,5,3.886,101.045,111.338,3,1,1,NA,1,1,73.39,73.39,77.282,1,1,1,NA,1,1,71.742,74.437,81.837,2,1,1,NA,1,1,74.964,74.964,79.282,1,1,1,NA,1,1,77.374,77.374,81.531,1,1,1,NA,1,1,77.77,77.77,82.914,1,1,1,NA,1,1,72.393,72.393,78.72,1,1,1,NA,1,1,1,0,0,51.814,0,"When making words try to make longer words, not just 3 letters.",4.306,4.306,56.489,1,1,1,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was less skilled than most people,15,I never play word-finding games,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Mozilla Firefox,NA,20,wolf fox dog cat aarvark bat camel elephant lion tiger bear minx sloth zebra ,3.634,3.634,65.016,1,1,58,Female,Other,orange,"Yes, I only spoke English growing up",NA,"I couldn't figure out how to get words, the mouse didn't smoothly follow my lead.",that I'm useless under time limits,NA,1,nwsr|lnpk|woln|mpeh|demi|eise,NA,ad59,NA,NA,0,5,4,5,5,3,6,nwsr_s,lnpk_s,woln_s,mpeh_s,demi_s,eise_s,3,5,6,5,4,5,4.666666667,1.066666667,1.032795559,5,11,14
R_31RCiJM3yK2LK5D,Default Response Set,Anonymous,0,1,R_31RCiJM3yK2LK5D,862,0,0,0,0,NA,Edge,12.1024,Windows NT 10.0,1252x782,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240",1,1.444,1.444,6.48,1,1,0,0,5.593,0,1,1.943,1.943,14.853,1,1,1,1,1,1,6.377,22.29,23.984,7,4.603,41.672,49.981,4,1,1,iXahUCQjQr,1,1,65.357,70.887,76.028,2,1,1,GR321LalL ,1,1,78.948,78.948,82.02,1,1,1,5aW0tRiIvk ,1,1,71.248,71.248,74.109,1,1,1,45T3DZEatY ,1,1,1.755,69.115,72.935,2,1,1,4fjONxO6D  ,1,1,74.635,74.635,77.304,1,1,1,eUvXhg0Eyo ,1,1,70.771,70.771,77.534,1,1,1, gyPblw2uz9,1,1,1,6.278,6.278,16.628,1,"The best advice I can give is to look for an easy 3-letter word and build off of that word. For instance, if you can find the word, ""are"", then look at the consonants next to it to create 4 & 5-lettered words (i.e. ""rare"", ""care"", ""fare"" and so on). ",1.214,66.712,115.234,2,1,1,"No, I've never played any version of this game before",,,I was as experienced as most people,I was as skilled as most people,10,I never play word-finding games,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",,Internet Explorer,NA,39,"cat, dog, cow, sheep, goat, spider, snake, lion, cheetah, giraffe, elephant, hippopotamus, hyena, panther, monkey, gorilla, aligator",7.603,43.797,65.026,3,1,43,Female,Other,orange,"Yes, I spoke English and these other languages growing up:",,No.,I don't know.,Not at this time.,1,demi|eise|woln|lnpk|nwsr|mpeh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_336WiV1FANGdnfJ,Default Response Set,Anonymous,0,1,R_336WiV1FANGdnfJ,903,0,0,1,0,NA,Firefox,42,Windows NT 6.3,1366x768,19.0.0,1,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,0,0,2.234,0,1,0,0,7.988,0,1,3.693,8.605,8.986,4,1,1,1,1,1,11.521,23.604,24.844,6,49.214,49.417,52.193,2,1,1,NA,1,1,72.429,72.631,75.16,2,1,1,NA,1,1,65.961,67.988,68.324,3,1,1,NA,1,1,70.249,70.532,72.999,2,1,1,NA,1,1,69.771,70.007,71.912,2,1,1,NA,1,1,71.37,71.628,74.382,2,1,1,NA,1,1,67.829,68.099,70.128,2,1,1,NA,1,1,1,0,0,27.781,0,"Look the easy words like ""sea"" ""set"" ""test"" sometimes u can click them more then 1. ",1.024,81.575,81.908,8,1,1,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was less skilled than most people,NA,A few times a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Mozilla Firefox,NA,57,"cat, dog, lion, tiger, snake, rat, fish, cow, ",1.206,8.455,65.043,4,1,19,Male,Other,orange,"Yes, I only spoke English growing up",NA,no,dont know,no,1,nwsr|demi|woln|mpeh|eise|lnpk,NA,ad60,NA,NA,1,2,8,4,7,9,4,nwsr_s,demi_s,woln_s,mpeh_s,eise_s,lnpk_s,9,8,4,7,2,4,5.666666667,7.466666667,2.732520204,5.5,15,8
R_3dHfDpSVhrXxjyi,Default Response Set,Anonymous,0,1,R_3dHfDpSVhrXxjyi,1111,0,0,0,0,NA,Chrome,42.0.0.10338,Windows NT 10.0,1120x700,18.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.0.10338 Safari/537.36",1,0,0,17.555,0,1,0,0,3.714,0,1,0,0,27.631,0,1,1,1,1,1,14.4,37.879,43.251,5,32.58,33.022,36.177,2,1,1,NA,1,1,68.916,69.233,72.592,2,1,1,NA,1,1,74.335,74.732,78.217,2,1,1,NA,1,1,71.344,71.643,74.449,2,1,1,NA,1,1,70.734,71.035,74.132,2,1,1,NA,1,1,69.378,69.745,71.988,2,1,1,NA,1,1,72.828,73.185,77.088,2,1,1,NA,1,1,1,0,0,51.787,0,"Be as focused as you can. Quiet room. Start with 3 letter word. Check if a 4th letter like s can be added to make plural, etc.",6.286,6.286,163.367,1,1,1,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,4,Less than once a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,40,cow / duck / rabbit / sheep / chicken / fox / moose / ,5.255,19.258,65.006,2,1,53,Male,Other,orange,"Yes, I only spoke English growing up",NA,no,?,no,1,demi|woln|eise|mpeh|lnpk|nwsr,NA,ad42,NA,NA,1,9,9,6,7,9,9,demi_s,woln_s,eise_s,mpeh_s,lnpk_s,nwsr_s,9,9,9,7,6,9,8.166666667,1.766666667,1.329160136,9,26,7
R_3dKCYNgHQKf8Yva,Default Response Set,Anonymous,0,1,R_3dKCYNgHQKf8Yva,889,1,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 10.0,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,3.004,10.201,11.461,6,1,3.499,3.499,4.606,1,1,9.042,9.042,15.838,1,1,1,1,1,1,7.168,29.687,30.844,13,2.803,34.372,36.538,5,1,1,NA,1,1,1.271,69.089,70.508,3,1,1,NA,1,1,1.216,71.161,72.943,3,1,1,NA,1,1,0.907,71.56,73.116,4,1,1,NA,1,1,6.759,89.715,90.919,5,1,1,NA,1,1,1.222,68.964,71.618,3,1,1,NA,1,1,2.885,70.548,72.065,3,1,1,NA,1,1,1,7.472,8.273,27.207,2,"One things is too look for words and see if you can make them plural. Rat can be come Rats, so you can essentially double up word counts just by adding a letter. ",1.016,1.016,35.975,1,1,1,"Yes, I've played some version of this game before",Within the last 6 months,Within the last 6 months,I was as experienced as most people,I was as skilled as most people,15,A few times a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,49,"Rat, Elephant, Cat, Dog, Snake, Owl, Otter, Giraffe, Alligator, Falcon, Eagle, Sloth, Ocelot, Panther, Duck, Blue Jay, Oriole, Bear, Lizard, Rhino , ",2.946,23.175,65.011,5,1,29,Male,Other,orange,"Yes, I only spoke English growing up",NA,None.,"Not entirely sure, I read the instructions each time to see if the instructions had changed. But I dont believe they did, The study might be about decision making as it relates to method of participating. I think I would have had more words if I was using a mouse.",None.,1,mpeh|eise|demi|nwsr|lnpk|woln,NA,ad10,NA,NA,1,14,13,14,11,16,17,mpeh_s,eise_s,demi_s,nwsr_s,lnpk_s,woln_s,11,14,13,16,14,17,14.16666667,4.566666667,2.136976057,14,33,21
R_3dRCBKSBHhZqvuR,Default Response Set,Anonymous,0,1,R_3dRCBKSBHhZqvuR,712,0,0,0,0,NA,Firefox,42,Windows NT 10.0,1920x1080,19.0.0,NA,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,4.143,4.414,7.313,2,1,0,0,2.275,0,1,0,0,12.383,0,1,1,1,1,1,3.412,14.218,17.043,4,24.144,24.144,25.835,1,1,1,NA,1,1,66.564,66.83,69.189,2,1,1,NA,1,1,66.919,66.919,69.648,1,1,1,NA,1,1,64.528,64.528,69.359,1,1,1,NA,1,1,66.638,66.638,68.516,1,1,1,NA,1,1,65.558,66.971,67.47,2,1,1,NA,1,1,69.943,69.943,72.652,1,1,1,NA,1,1,1,0,0,16.379,0,"Look for short words. If there is an s, er, or ed available look to make combinations like plurals and tenses. Controls are tricky, be patient.",0.819,0.819,31.272,1,1,1,"Yes, I've played some version of this game before",Within the last month,More than 5 years ago,I was more experienced than most people,I was more skilled than most people,12,A few times a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Mozilla Firefox,NA,63,"Elephant, bear, giraffe, cat, dog, cow, goat, sheep, pig, turkey, chicken, bison, monkey, snake, gerbil, rat, mouse, ape, chimpanzee, rhino, hippopotamus, fish, octopus, catfish, squid, crab, lobster, shark, whale, deer, ram, cheetah",1.439,1.439,65.01,1,1,42,Male,Other,orange,"Yes, I only spoke English growing up",NA,"I thought the controls were very difficult, I struggled to drag the words",NA,NA,1,woln|demi|mpeh|lnpk|eise|nwsr,NA,ad43,NA,NA,1,9,9,6,8,9,18,woln_s,demi_s,mpeh_s,lnpk_s,eise_s,nwsr_s,18,9,8,6,9,9,9.833333333,17.36666667,4.16733328,9,26,32
R_3fluGhEJj4adVDq,Default Response Set,Anonymous,0,1,R_3fluGhEJj4adVDq,772,1,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 10.0,1280x720,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,1.994,0,1,0,0,1.632,0,1,0.079,12.202,16.546,2,1,1,1,1,1,5.525,30.082,30.329,7,16.121,16.511,18.785,2,1,1,NA,1,1,68.97,69.315,71.289,2,1,1,NA,1,1,66.839,70.097,70.408,4,1,1,NA,1,1,71.027,72.645,73.221,2,1,1,NA,1,1,68.399,72.454,72.774,3,1,1,NA,1,1,68.917,68.917,71.146,1,1,1,NA,1,1,69.694,72.562,72.951,3,1,1,NA,1,1,1,12.96,12.96,34.708,1,The only advice I can give is try to think fast and try to think of words that are more than 3 letters. A lot of the words I found were actually very long and take a a lot of thinking to map out on the board. Remember that the letters just need to be touching,0.618,0.618,53.434,1,1,1,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was less skilled than most people,5,Less than once a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,40,"dog,cat,fish,elephant,cow,rooster,crow,hawk,jellyfish,snake,rat,mouse,tiger,jaguar,ram,buffalo,cheetah,mongoose,raccoon,sheep,lamb,horse,",0.894,0.894,65.006,1,1,25,Male,Other,orange ,"Yes, I only spoke English growing up",NA,no,The aim was to see how fast people are at finding words.,NA,1,woln|eise|lnpk|mpeh|nwsr|demi,NA,ad44,NA,NA,1,4,6,4,4,8,4,woln_s,eise_s,lnpk_s,mpeh_s,nwsr_s,demi_s,4,4,4,4,8,6,5,2.8,1.673320053,4,55,1
R_3FQlIm9mhY4wA1e,Default Response Set,Anonymous,0,1,R_3FQlIm9mhY4wA1e,1085,1,1,1,0,NA,Chrome,46.0.2490.82,CrOS x86_64 7390.68.0,1366x768,19.0.0,1,"Mozilla/5.0 (X11; CrOS x86_64 7390.68.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.82 Safari/537.36",1,0,0,6.982,0,1,0,0,6.521,0,1,0,0,24.378,0,1,1,1,1,1,11.233,48.263,51.939,4,25.138,25.138,27.812,1,1,1,NA,1,1,69.901,69.901,72.338,1,1,1,NA,1,1,70.348,70.348,72.518,1,1,1,NA,1,1,70.795,70.795,73.244,1,1,1,NA,1,1,69.949,69.949,72.266,1,1,1,NA,1,1,71.103,104.14,105.771,6,1,1,NA,1,1,72.913,72.913,75.314,1,1,1,NA,1,1,1,0,0,18.681,0,"When trying to find a word, look for consonants next to vowels. Some 3-letter words can become 4-letter words as well.",3.656,122.604,137.078,8,1,1,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was less skilled than most people,5,Less than once a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,80,"dog, cat, horse, pig, cow, goat, sheep, bird, turtle, tortoise, lizard, guinea pig, deer, moose, bear, tiger, lion, monkey, ",2.899,44.834,65.004,3,1,56,Female,Other,orange,"Yes, I only spoke English growing up",NA,no,Not quite sure.,NA,1,woln|lnpk|nwsr|mpeh|eise|demi,NA,ad61,NA,NA,1,5,10,6,8,5,8,woln_s,lnpk_s,nwsr_s,mpeh_s,eise_s,demi_s,8,6,5,8,5,10,7,4,2,7,21,19
R_3fVnQxwRtscehk6,Default Response Set,Anonymous,0,1,R_3fVnQxwRtscehk6,891,0,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 10.0,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,8.079,8.079,9.23,1,1,0,0,3.82,0,1,16.589,16.589,21.324,1,1,1,1,1,1,4.328,22.53,25.533,8,9.08,25.335,26.859,4,1,1,NA,1,1,1.833,76.304,77.603,5,1,1,NA,1,1,4.831,75.27,76.198,4,1,1,NA,1,1,11.43,79.167,83.609,3,1,1,NA,1,1,4.456,73.184,75.889,3,1,1,NA,1,1,7.799,77.005,79.736,3,1,1,NA,1,1,3.895,84.721,87.554,7,1,1,NA,1,1,1,0,0,22.306,0,My advice and only advice would be to never focus on one letter or set of letters.  You have to look at the whole board.,1.402,14.954,27.635,3,1,1,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was less skilled than most people,10,Less than once a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,59,"cat, dog, fish, bird, camel, lion, tiger, bear, penguin, turtle, snake, llama, emu, jaguar, bee, zebra, goat, pig, horse, cow, bunny, ",1.634,1.634,65.006,1,1,26,Female,Other,orange,"Yes, I only spoke English growing up",NA,I did not.,I think this study was about word relation.,I do not.,1,nwsr|mpeh|woln|demi|lnpk|eise,NA,ad11,NA,NA,1,11,19,12,15,12,13,nwsr_s,mpeh_s,woln_s,demi_s,lnpk_s,eise_s,12,15,13,19,12,11,13.66666667,8.666666667,2.943920289,12.5,25,21
R_3G8lKm2iPaJSayh,Default Response Set,Anonymous,0,1,R_3G8lKm2iPaJSayh,1389,0,0,1,1,NA,Firefox,42,Windows NT 6.3,1366x768,19.0.0,NA,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,34.539,34.539,66.71,1,1,10.828,10.828,15.179,1,1,50.654,50.654,71.998,1,1,1,1,1,1,64.578,102.029,114.868,7,60.692,60.692,64.503,1,1,1,NA,1,1,10.131,84.148,88.764,5,1,1,NA,1,1,9.673,83.64,88.656,6,1,1,NA,1,1,11.569,86.508,91.407,11,1,1,NA,1,1,12.601,90.582,92.055,3,1,1,NA,1,1,8.971,86.751,91.823,5,1,1,NA,1,1,21.249,96.767,101.07,5,1,1,NA,1,1,1,0,0,24.366,0,It is difficult to choose letters  in a row,2.215,2.215,58.99,1,1,1,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was less skilled than most people,2,A few times a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Mozilla Firefox,NA,44,hare cow gazelle lion goat man ,19.344,19.344,65.014,1,1,31,Male,Other,orange,"Yes, I only spoke English growing up",NA,NA,Word scramble,NA,1,woln|lnpk|nwsr|eise|demi|mpeh,NA,ad45,NA,NA,1,3,4,5,5,4,3,woln_s,lnpk_s,nwsr_s,eise_s,demi_s,mpeh_s,3,5,4,3,4,5,4,0.8,0.894427191,4,9,6
R_3HqyshOZvNS5joS,Default Response Set,Anonymous,0,1,R_3HqyshOZvNS5joS,2026,1,1,0,0,NA,Firefox,42,Windows NT 6.1,1366x768,19.0.0,NA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,0,0,17.918,0,1,0,0,5.806,0,1,0,0,766.817,0,1,1,1,1,1,10.964,37.522,46.464,4,35.789,35.789,80.662,1,1,1,o9PVqyOTV,1,1,28.267,76.059,95.663,8,1,1,UtpxjRub6q,1,1,72.151,72.151,93.835,1,1,1,yiinz52iST,1,1,77.582,77.582,84.323,1,1,1,uKZ6xGduQz,1,1,71.183,71.183,73.542,1,1,1,iYmoP1mcw,1,1,79.484,79.484,97.589,1,1,1,czKvI33L9h,1,1,72.672,72.672,78.443,1,1,1,yQYXSX2EOU,1,1,1,0,0,41.719,0,Take your time.  Don't rush.  Don't choose the same word more than once.,5.719,5.719,50.286,1,1,1,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,5,Less than once a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",,Mozilla Firefox,NA,50,"dog, cat, giraffe, gerbil, rabbit, camel, turtle, mouse, ape, camel, fish",8.914,9.658,65.009,2,1,43,Female,Other,orange,"Yes, I only spoke English growing up",,"Yes, when I tried to choose a word, it wouldn't let me and I couldn't click off it to start the word again",patience,,1,lnpk|nwsr|eise|demi|mpeh|woln,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3Iawx3LmStiVcK5,Default Response Set,Anonymous,0,1,R_3Iawx3LmStiVcK5,777,1,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 10.0,1600x900,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,3.194,5.029,8.379,4,1,0,0,4.092,0,1,0,0,9.407,0,1,1,1,1,1,6.832,20.648,22.845,4,30.314,30.314,32.251,1,1,1,NA,1,1,69.191,69.191,71.243,1,1,1,NA,1,1,96.976,96.976,98.736,1,1,1,NA,1,1,71.871,71.871,74.2,1,1,1,NA,1,1,70.81,70.81,72.582,1,1,1,NA,1,1,71.996,71.996,73.696,1,1,1,NA,1,1,69.962,69.962,71.616,1,1,1,NA,1,1,1,8.57,12.23,17.437,4,"Don't release the mouse button, doing so would enter in your incomplete word! ",4.318,4.318,29.292,1,1,1,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was less skilled than most people,10,A few times a month,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,81,"lion, bear, tiger, cat, dog, fish, shark, whale, giraffe, raccoon, opossum, kangaroo, koala, snake, lizard, hawk, eagle, falcon, CONDOOOOR, trout, bearded trout, scallop, mussel, rat, mouse, turkey, ",5.073,5.073,65,1,1,22,Male,Other,orange,"Yes, I only spoke English growing up",NA,NA,It was actually pretty fun,NA,1,lnpk|mpeh|eise|nwsr|demi|woln,NA,ad12,NA,NA,0,7,9,9,10,13,14,lnpk_s,mpeh_s,eise_s,nwsr_s,demi_s,woln_s,9,10,7,13,9,14,10.33333333,7.066666667,2.658320272,9.5,13,27
R_3JJjRoJ7oH9gAdL,Default Response Set,Anonymous,0,1,R_3JJjRoJ7oH9gAdL,986,1,0,0,0,NA,Chrome,46.0.2490.86,Macintosh,1280x800,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,11.03,11.03,28.435,1,1,0,0,4.26,0,1,7.643,7.643,32.723,1,1,1,1,1,1,19.843,39.983,43.377,4,21.754,21.754,26.392,1,1,1,NA,1,1,70.83,71.31,73.958,2,1,1,NA,1,1,66.335,66.335,70.337,1,1,1,NA,1,1,73.491,73.491,75.836,1,1,1,NA,1,1,67.38,67.38,71.253,1,1,1,NA,1,1,74.637,74.637,79.782,1,1,1,NA,1,1,68.599,68.599,71.424,1,1,1,NA,1,1,1,4.595,4.595,29.934,1," Take your time clicking on the letters to make a word.  Be careful not to click on letters that would make your word invalid.  Don't pay attention to the clock or the number of words you have created as it might distract you or make you nervous.  Try not to focus on making big words, just try to focus or creating as many words as quickly as possible for points.",8.617,92.532,133.786,3,1,1,"Yes, I've played some version of this game before",Within the last 6 months,Within the last 6 months,I was as experienced as most people,I was less skilled than most people,20,A few times a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,45,"Cow, Pig, Dog, Cat, Mouse, Rat, Buffalo, Snake, Dolphin, Shark, Rabbit, Horse, Reindeer, Fish, ",3.13,3.13,65.003,1,1,40,Female,Other,Orange,"Yes, I only spoke English growing up",NA,No,How people perform when playing various games.,NA,1,nwsr|lnpk|mpeh|woln|demi|eise,NA,ad62,NA,NA,1,26,25,24,20,26,25,nwsr_s,lnpk_s,mpeh_s,woln_s,demi_s,eise_s,26,24,20,25,25,26,24.33333333,5.066666667,2.250925735,25,70,14
R_3jT23nDgGNhPkwJ,Default Response Set,Anonymous,0,1,R_3jT23nDgGNhPkwJ,905,1,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 6.3,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,13.113,0,1,0,0,3.946,0,1,0,0,14.868,0,1,1,1,1,1,3.891,17.155,21.212,6,17.324,26.101,28.17,3,1,1,NA,1,1,70.195,70.339,72.439,2,1,1,NA,1,1,70.446,73.174,73.81,5,1,1,NA,1,1,77.701,77.837,79.962,2,1,1,NA,1,1,69.583,73.48,74.397,3,1,1,NA,1,1,73.429,75.63,76.083,3,1,1,NA,1,1,70.372,70.507,72.481,2,1,1,NA,1,1,1,0,0,17.033,0,"- You CAN make the same word twice, just not with the same letters. If you have two of the letter ""s"" next to each other and can connect them to the same word twice, do it. /  / - Don't worry about longer words until later in the game, focus on short quic",0.697,0.697,88.535,1,1,1,"Yes, I've played some version of this game before",Within the last year,Within the last 3 years,I was as experienced as most people,I was as skilled as most people,20,A few times a month,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,80,"giraffe, dog, cat, lion, tiger, hippo, elephant, bird, fish, whale, shark, seagull, miley cyrus, hyena, gorilla",4.671,57.245,65.004,3,1,19,Male,Other,orange,"Yes, I only spoke English growing up",NA,NA,Finding people's reaction times.,NA,1,mpeh|demi|lnpk|woln|eise|nwsr,NA,ad78,NA,NA,1,15,23,20,13,15,20,mpeh_s,demi_s,lnpk_s,woln_s,eise_s,nwsr_s,13,23,20,20,15,15,17.66666667,15.06666667,3.881580434,17.5,73,16
