Progress,Duration (in seconds),Finished,ResponseId,t_consent_First Click,t_consent_Last Click,t_consent_Page Submit,t_consent_Click Count,t_landing_First Click,t_landing_Last Click,t_landing_Page Submit,t_landing_Click Count,inst1_t_First Click,inst1_t_Last Click,inst1_t_Page Submit,inst1_t_Click Count,inst2_t_First Click,inst2_t_Last Click,inst2_t_Page Submit,inst2_t_Click Count,cat_t_First Click,cat_t_Last Click,cat_t_Page Submit,cat_t_Click Count,cat_c,eise_t_First Click,eise_t_Last Click,eise_t_Page Submit,eise_t_Click Count,eise_c,adv_inst_t_First Click,adv_inst_t_Last Click,adv_inst_t_Page Submit,adv_inst_t_Click Count,adv_long_1,adv_medium_1,adv_short_1,prev_exp,prev_freq,avg_perf_1,input,input_7_TEXT,age,gender,catch,catch_4_TEXT,language,language_3_TEXT,language_2_TEXT,bugreport,hyp,comments,Fragment1,Fragment2,Fragment3,Fragment4,Fragment5,Fragment6,Fragment7,F1,F2,F3,F4,frag_1,frag_2,frag_3,frag_4,frag_5,frag_6,frag_7,frag_8,frag_9,frag_10,frag_11,full_1,full_2,full_3,full_4,full_5,full_6,full_7,full_8,full_9,full_10,full_11,ResponseID,Q_TotalDuration,inst_bar,inst_crab,inst_barb,inst_mat,advicerating_DO
100,377,TRUE,R_3hfiPJjMtIfVlXJ,1.777,1.777,2.074,1,0,0,65.611,0,4.385,4.385,10.449,1,13.214,95.969,96.48,8,12.49,25.464,27.369,4,Gyf3H6LU0  ,70.687,70.687,71.865,1,4cgXzBTEX  ,0,0,7.117,0,63,60,23,"Yes, I've played some version of this game before",Less than once a year,5,"With a computer mouse

",,24,Female,Other,salmon,"Yes, I only spoke English growing up",,,No,Playing a game,,don't try to find long words,don't focus on one section,change letters for similar words,look for suffixes to attach to words,try words you're unsure of,rearrange words to make other words,go one letter at a time to find all the words with that letter,Start in the corner of the board,Don't pay attention to the time left,Connect as many words as possible,Look for common letter combos,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_3hfiPJjMtIfVlXJ,377,0,0,1,0,adv_short|adv_medium|adv_long
100,594,TRUE,R_0UMteo9IUjcKMb7,0,0,6.665,0,0,0,5.32,0,0,0,35.533,0,15.512,64.216,67.816,6,15.041,93.686,97.144,4, zVNTngF1nH ,77.759,77.759,82.072,1,jtunIyVGhJ  ,0,0,27.48,0,85,95,93,"Yes, I've played some version of this game before",A few times a month,3,"With a computer mouse

",,31,Female,Other,salmon,"Yes, I only spoke English growing up",,,no,I think improve knowledge.,In this survey is very interesting.,start in the corner of the board,connect as many words as possible,go one letter at a time to find all the words with that letter,don't try to find long words,rearrange words to make other words,don't focus on one section,try words you're unsure of,Look for suffixes to attach to words,Change letters for similar words,Look for common letter combos,Don't pay attention to the time left,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_0UMteo9IUjcKMb7,594,1,0,0,0,adv_short|adv_long|adv_medium
100,925,TRUE,R_2Ec13pt9tO7HDDK,0,0,3.633,0,0,0,186.875,0,0,0,10.279,0,6.546,35.439,37.927,4,31.1,34.524,35.043,2,fb9xYCRkXO,76.272,76.272,78.712,1,mdd7WLSyyL,0,0,200.256,0,93,31,59,"No, I've never played any version of this game before",A few times a year,8,"With a computer mouse

",,43,Male,Other,salmon,"Yes, I only spoke English growing up",,,no,not sure,n/a,don't focus on one section,look for common letter combos,try words you're unsure of,go one letter at a time to find all the words with that letter,change letters for similar words,look for suffixes to attach to words,don't try to find long words,Start in the corner of the board,Connect as many words as possible,Rearrange words to make other words,Don't pay attention to the time left,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_2Ec13pt9tO7HDDK,925,0,1,0,0,adv_short|adv_medium|adv_long
100,431,TRUE,R_1H8iBlMppmQQkw3,10.562,16.517,17.354,6,0,0,7.342,0,7.667,7.667,19.683,1,8.131,26.048,26.058,10,15.25,21.5,22.6,4,cfKYyvF5XX  ,3.553,79.608,83.001,5,VgWQEahe7z  ,0,0,8.3,0,70,54,59,"Yes, I've played some version of this game before",A few times a year,7,"With a computer mouse

",,21,Female,Other,salmon,"Yes, I only spoke English growing up",,,None,I don't know,NOne ,start in the corner of the board,connect as many words as possible,change letters for similar words,look for common letter combos,go one letter at a time to find all the words with that letter,don't try to find long words,don't focus on one section,Try words you're unsure of,Don't pay attention to the time left,Rearrange words to make other words,Look for suffixes to attach to words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1H8iBlMppmQQkw3,431,0,0,0,0,adv_medium|adv_long|adv_short
100,1589,TRUE,R_2Y6b7qBLrajorhb,59.886,59.886,65.396,1,0,0,5.258,0,0,0,788.493,0,8.044,29.058,32.224,7,28.731,33.262,36.583,2,yO9DxEjuy6,76.985,294.489,296.351,4,seIdzrdvr,0,0,32.816,0,79,67,24,"Yes, I've played some version of this game before",Less than once a year,7,"With a computer mouse

",,28,Female,Other,salmon,"Yes, I only spoke English growing up",,,No.,Seeing what strategies different people used in the word search.,None.,start in the corner of the board,go one letter at a time to find all the words with that letter,look for common letter combos,don't try to find long words,don't focus on one section,don't pay attention to the time left,look for suffixes to attach to words,Rearrange words to make other words,Connect as many words as possible,Change letters for similar words,Try words you're unsure of,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_2Y6b7qBLrajorhb,1589,0,0,0,0,adv_short|adv_medium|adv_long
100,261,TRUE,R_x4v5HG3d3WabnYR,0,0,3.136,0,0,0,3.986,0,0,0,9.812,0,20.502,38.864,41.457,6,0,0,31.239,0,WOSaI0gix0  ,68.545,68.545,70.889,1,uvhlHme4jL  ,0,0,8.061,0,58,71,59,"Yes, I've played some version of this game before",A few times a year,10,"With a computer mouse

",,28,Female,Other,salmon,"Yes, I only spoke English growing up",,,no,I'm not sure,,connect as many words as possible,look for common letter combos,don't try to find long words,rearrange words to make other words,look for suffixes to attach to words,don't pay attention to the time left,try words you're unsure of,Go one letter at a time to find all the words with that letter,Change letters for similar words,Don't focus on one section,Start in the corner of the board,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_x4v5HG3d3WabnYR,261,0,1,1,0,adv_short|adv_medium|adv_long
100,956,TRUE,R_1BUSdXMmhowDKcQ,6.498,6.498,33.523,1,0,0,6.842,0,0,0,55.23,0,13.436,56.834,132.31,5,79.391,79.391,88.278,1,Rn12ecJr0  ,89.097,89.097,95.501,1,mF90LwODvX  ,0,0,17.74,0,83,86,83,"No, I've never played any version of this game before",A few times a year,10,"With a computer mouse

",,34,Male,Other,salmon,"Yes, I only spoke English growing up",,,none,This study was about identify  words.(game),none,change letters for similar words,connect as many words as possible,start in the corner of the board,don't try to find long words,don't focus on one section,look for common letter combos,try words you're unsure of,Rearrange words to make other words,Go one letter at a time to find all the words with that letter,Don't pay attention to the time left,Look for suffixes to attach to words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1BUSdXMmhowDKcQ,956,0,0,1,1,adv_short|adv_medium|adv_long
100,413,TRUE,R_1hX3yZLv5AemaNs,0,0,56.199,0,1.399,1.399,1.942,1,0,0,17.519,0,8.826,26.129,27.657,5,16.172,51.498,53.697,6,ByQQm6vmTN,48.854,85.896,88.02,2,b4XXSfHQZd,0,0,11.386,0,23,34,25,"No, I've never played any version of this game before",I never play word-finding games,2,"With a computer mouse

",,33,Male,Other,salmon,"Yes, I only spoke English growing up",,,na,word scrable,na,connect as many words as possible,start in the corner of the board,go one letter at a time to find all the words with that letter,try words you're unsure of,look for suffixes to attach to words,don't focus on one section,don't try to find long words,Look for common letter combos,Rearrange words to make other words,Don't pay attention to the time left,Change letters for similar words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1hX3yZLv5AemaNs,413,0,0,1,0,adv_long|adv_short|adv_medium
100,973,TRUE,R_1qdPolhFZtiYEpN,16.633,16.633,16.989,1,0,0,82.483,0,7.913,11.257,13.108,3,4.047,14.272,16.024,4,29.14,29.14,32.108,1,e8QbUeHeHI  ,110.312,110.312,112.76,1,alsHXdji,0,0,306.016,0,99,28,68,"No, I've never played any version of this game before",Less than once a year,50,"With a computer mouse

",,29,Female,Other,salmon,"Yes, I only spoke English growing up",,,no,no,:),look for common letter combos,connect as many words as possible,start in the corner of the board,don't focus on one section,don't try to find long words,go one letter at a time to find all the words with that letter,try words you're unsure of,Look for suffixes to attach to words,Don't pay attention to the time left,Change letters for similar words,Rearrange words to make other words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1qdPolhFZtiYEpN,973,0,0,1,0,adv_short|adv_medium|adv_long
100,207,TRUE,R_3MmWQqhBMZ0XjEy,0,0,2.362,0,0,0,2.029,0,4.793,4.987,22.354,2,12.826,25.041,26.18,5,7.43,19.784,22.874,3,cTKEB7qwKZ,66.358,66.358,67.637,1,P6pfL18wYT  ,0,0,9.183,0,90,62,56,"No, I've never played any version of this game before",Less than once a year,10,"With a computer mouse

",,27,Male,Other,salmon,"Yes, I only spoke English growing up",,,,,,look for suffixes to attach to words,connect as many words as possible,don't focus on one section,go one letter at a time to find all the words with that letter,don't try to find long words,try words you're unsure of,don't pay attention to the time left,Look for common letter combos,Change letters for similar words,Rearrange words to make other words,Start in the corner of the board,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_3MmWQqhBMZ0XjEy,207,1,0,0,0,adv_short|adv_long|adv_medium
100,750,TRUE,R_1ePfFJxPJwql9JP,3.979,8.4,9.724,5,0,0,17.504,0,23.442,23.442,24.508,1,18.109,57.374,60.002,14,19.744,54.092,56.284,6,Xh62rkJyku,9.847,90.091,93.153,13,sZ8F65NWqI ,0,0,65.857,0,89,74,85,I'm not sure,A few times a month,12,"With a computer mouse

",,40,Female,Other,salmon,"Yes, I only spoke English growing up",,,no,I think to see how many people follow instructions to play a certain type of game.,,don't pay attention to the time left,don't focus on one section,connect as many words as possible,rearrange words to make other words,try words you're unsure of,look for common letter combos,start in the corner of the board,Change letters for similar words,Don't try to find long words,Go one letter at a time to find all the words with that letter,Look for suffixes to attach to words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1ePfFJxPJwql9JP,750,1,,0,0,adv_medium|adv_short|adv_long
100,482,TRUE,R_3GCK04D5V76kvUU,0,0,7.601,0,0,0,4.071,0,0,0,24.769,0,24.717,50.726,53.95,4,65.977,65.977,68.809,1,XwoR9iQVq4,71.762,75.927,81.474,2,eclD8mj6JU,0,0,32.85,0,52,62,55,"No, I've never played any version of this game before",A few times a year,20,"With a computer mouse

",,47,Female,Other,salmon,"Yes, I only spoke English growing up",,,No problems at all.,I honestly don't know but it was a fun game.,,don't focus on one section,connect as many words as possible,start in the corner of the board,don't pay attention to the time left,change letters for similar words,go one letter at a time to find all the words with that letter,look for suffixes to attach to words,Look for common letter combos,Don't try to find long words,Try words you're unsure of,Rearrange words to make other words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_3GCK04D5V76kvUU,482,0,0,0,0,adv_short|adv_medium|adv_long
100,295,TRUE,R_31yl0IDhbtP0Owx,1.699,3.946,4.958,4,0,0,1.483,0,8.858,8.858,10.418,1,2.971,32.798,34.121,23,3.412,28.114,31.146,10,RLs5jbd5Ju  ,4.094,80.325,83.201,10,hh2WKMB8ll ,3.171,4.2,7.938,2,100,97,48,"No, I've never played any version of this game before",Less than once a year,3,"With a trackpad

",,52,Male,Other,SALMON,"Yes, I only spoke English growing up",,,NO,MORAL ETHICS,NO,don't pay attention to the time left,look for suffixes to attach to words,start in the corner of the board,try words you're unsure of,connect as many words as possible,change letters for similar words,rearrange words to make other words,Don't try to find long words,Look for common letter combos,Don't focus on one section,Go one letter at a time to find all the words with that letter,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_31yl0IDhbtP0Owx,295,0,1,0,1,adv_medium|adv_long|adv_short
100,357,TRUE,R_1hSd4gpJIg7jmlT,0,0,3.159,0,0,0,3.124,0,0,0,11.583,0,5.55,25.532,28.15,5,127.386,127.386,129.077,1,qpDpSZdb0i  ,72.208,72.543,73.699,2,32gyNKOhQn  ,0,0,9.027,0,69,18,52,"Yes, I've played some version of this game before",A few times a year,3,"With a computer mouse

",,33,Female,Other,salmon,"Yes, I only spoke English growing up",,,n/a,I'm not sure.,n/a,try words you're unsure of,start in the corner of the board,don't try to find long words,rearrange words to make other words,look for common letter combos,don't focus on one section,don't pay attention to the time left,Connect as many words as possible,Change letters for similar words,Go one letter at a time to find all the words with that letter,Look for suffixes to attach to words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1hSd4gpJIg7jmlT,357,1,0,1,0,adv_medium|adv_long|adv_short
100,353,TRUE,R_eo1Bxi95HfNiykx,0,0,4.999,0,0,0,4.081,0,19.906,26.172,27.467,3,10.661,36.617,42.751,4,19.084,19.377,22.045,2,1oaIxPVmyq  ,71.62,71.944,75.495,2,ZU6Cp6JVCn  ,0,0,13.568,0,31,12,2,"Yes, I've played some version of this game before",A few times a year,3,"With a computer mouse

",,30,Male,Other,salmon,"Yes, I only spoke English growing up",,,"No, I did not.",thoughts and decision making.,,change letters for similar words,start in the corner of the board,don't try to find long words,try words you're unsure of,rearrange words to make other words,look for common letter combos,don't focus on one section,Go one letter at a time to find all the words with that letter,Connect as many words as possible,Look for suffixes to attach to words,Don't pay attention to the time left,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_eo1Bxi95HfNiykx,353,1,0,0,1,adv_long|adv_medium|adv_short
100,741,TRUE,R_3m32hquseOtFgsc,0,0,7.033,0,0,0,9.871,0,0,0,9.245,0,10.56,33.88,35.432,5,19.152,19.152,21.968,1,yYZURXjItn  ,73.176,78.224,80.759,3,1BEt0TRgv0,0,0,153.948,0,94,70,73,"No, I've never played any version of this game before",I never play word-finding games,2,"With a computer mouse

",,31,Male,Other,salmon,"Yes, I only spoke English growing up",,,no,decision making ,,don't pay attention to the time left,try words you're unsure of,don't focus on one section,start in the corner of the board,rearrange words to make other words,connect as many words as possible,go one letter at a time to find all the words with that letter,Change letters for similar words,Don't try to find long words,Look for suffixes to attach to words,Look for common letter combos,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_3m32hquseOtFgsc,741,1,0,0,1,adv_medium|adv_short|adv_long
100,428,TRUE,R_2bQak28dH1xwwmP,0,0,20.936,0,0,0,53.53,0,8.266,12.267,15.568,5,25.66,61.401,63.642,4,22.142,22.334,26.681,2,bFlto7Su3n,72.818,72.945,82.562,2,t9C1L5TuSa,28.992,29.277,31.208,2,57,46,48,"No, I've never played any version of this game before",Less than once a year,5,"With a computer mouse

",,30,Male,Other,salmon,"Yes, I only spoke English growing up",,,No.,I don't know.,No comments.,rearrange words to make other words,try words you're unsure of,don't try to find long words,don't pay attention to the time left,connect as many words as possible,start in the corner of the board,go one letter at a time to find all the words with that letter,Look for common letter combos,Change letters for similar words,Don't focus on one section,Look for suffixes to attach to words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_2bQak28dH1xwwmP,428,1,0,0,0,adv_short|adv_long|adv_medium
100,2326,TRUE,R_3k5hy5WejHRWm7Q,0,0,6.455,0,0.801,2.993,1587.316,4,4.609,19.463,21.365,2,3.938,19.378,21.467,4,12.414,12.414,16.707,1,keSg536bGW,70.312,70.312,72.814,1,vNRRFu4qa3,0,0,7.389,0,100,72,73,"Yes, I've played some version of this game before",A few times a year,5,"With a computer mouse

",,30,Male,Other,salmon,"Yes, I only spoke English growing up",,,No.,Testing skills in a game of Boggle.,,connect as many words as possible,look for suffixes to attach to words,don't focus on one section,rearrange words to make other words,start in the corner of the board,don't try to find long words,look for common letter combos,Don't pay attention to the time left,Change letters for similar words,Try words you're unsure of,Go one letter at a time to find all the words with that letter,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_3k5hy5WejHRWm7Q,2326,0,0,0,0,adv_long|adv_short|adv_medium
100,746,TRUE,R_3PgZedGP2EYjPWK,0,0,163.665,0,0,0,13.204,0,0,0,83.102,0,37.369,67.079,103.534,6,0.212,52.475,56.75,3,O5gsm5dLvB ,52.991,77.534,83.35,3,QVhPb8ruuk ,0,0,22.313,0,24,70,24,"No, I've never played any version of this game before",I never play word-finding games,4,"With a computer mouse

",,42,Male,Other,salmon,"Yes, I only spoke English growing up",,,no,opinions,no,start in the corner of the board,rearrange words to make other words,look for suffixes to attach to words,don't focus on one section,go one letter at a time to find all the words with that letter,change letters for similar words,don't pay attention to the time left,Connect as many words as possible,Try words you're unsure of,Look for common letter combos,Don't try to find long words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_3PgZedGP2EYjPWK,746,1,0,0,0,adv_medium|adv_short|adv_long
100,875,TRUE,R_3n6R92r3MZMWGdn,0,0,253.281,0,0,0,4.469,0,0,0,224.709,0,10.35,30.132,33.126,4,40.442,40.442,42.053,1,sTIMaWyHd  ,81.72,81.72,82.707,1,KzFD1u5JSQ  ,0,0,23.089,0,100,49,50,"No, I've never played any version of this game before",Less than once a year,4,"With a computer mouse

",,55,Female,Other,salmon,"Yes, I spoke English and these other languages growing up:","Japanese, French, Icelandic, Spanish",,no,no idea,wish I'd had longer to play the game. it was fun.,start in the corner of the board,try words you're unsure of,don't focus on one section,go one letter at a time to find all the words with that letter,connect as many words as possible,look for suffixes to attach to words,don't try to find long words,Look for common letter combos,Change letters for similar words,Rearrange words to make other words,Don't pay attention to the time left,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_3n6R92r3MZMWGdn,875,1,0,0,0,adv_medium|adv_short|adv_long
100,318,TRUE,R_3g6reKSUJYWY79H,0,0,4.497,0,0,0,5.113,0,0,0,14.056,0,3.731,13.131,15.32,4,0,0,29.451,0,vWWXuTpgv,86.062,86.231,89.471,2,CfMRCoG5gU,0,0,58.033,0,89,97,73,"Yes, I've played some version of this game before",A few times a year,10,"With a computer mouse

",,37,Female,Other,salmon,"Yes, I only spoke English growing up",,,no,unsure,,look for suffixes to attach to words,rearrange words to make other words,look for common letter combos,change letters for similar words,don't focus on one section,connect as many words as possible,don't pay attention to the time left,Go one letter at a time to find all the words with that letter,Don't try to find long words,Start in the corner of the board,Try words you're unsure of,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_3g6reKSUJYWY79H,318,0,0,0,0,adv_short|adv_medium|adv_long
100,508,TRUE,R_3IaSmy9ph3rdk9O,0,0,18.554,0,0,0,5.822,0,0,0,24.345,0,7.454,26.722,29.918,4,74.826,74.826,79.934,1,ghbUQFoNc,86.965,86.965,91.549,1,gwoMfGM1iy,0,0,32.353,0,26,60,82,"Yes, I've played some version of this game before",A few times a year,7,"With a computer mouse

",,65,Male,Other,salmon,"Yes, I only spoke English growing up",,,no,I don't know. To see how we judge others by what they say?,none,don't try to find long words,rearrange words to make other words,start in the corner of the board,go one letter at a time to find all the words with that letter,change letters for similar words,don't pay attention to the time left,try words you're unsure of,Don't focus on one section,Connect as many words as possible,Look for common letter combos,Look for suffixes to attach to words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_3IaSmy9ph3rdk9O,508,0,0,0,0,adv_medium|adv_long|adv_short
