Progress,Duration (in seconds),Finished,ResponseId,t_consent_First Click,t_consent_Last Click,t_consent_Page Submit,t_consent_Click Count,t_landing_First Click,t_landing_Last Click,t_landing_Page Submit,t_landing_Click Count,inst1_t_First Click,inst1_t_Last Click,inst1_t_Page Submit,inst1_t_Click Count,inst2_t_First Click,inst2_t_Last Click,inst2_t_Page Submit,inst2_t_Click Count,cat_t_First Click,cat_t_Last Click,cat_t_Page Submit,cat_t_Click Count,cat_c,eise_t_First Click,eise_t_Last Click,eise_t_Page Submit,eise_t_Click Count,eise_c,adv_inst_t_First Click,adv_inst_t_Last Click,adv_inst_t_Page Submit,adv_inst_t_Click Count,adv_long,adv_medium,adv_short,prev_exp,prev_freq,avg_perf_1,input,input_7_TEXT,age,gender,catch,catch_4_TEXT,language,language_3_TEXT,language_2_TEXT,bugreport,hyp,comments,Fragment1,Fragment2,Fragment3,Fragment4,Fragment5,Fragment6,Fragment7,F1,F2,F3,F4,frag_1,frag_2,frag_3,frag_4,frag_5,frag_6,frag_7,frag_8,frag_9,frag_10,frag_11,full_1,full_2,full_3,full_4,full_5,full_6,full_7,full_8,full_9,full_10,full_11,ResponseID,Q_TotalDuration,inst_bar,inst_crab,inst_barb,inst_mat,advicerating_DO
100,862,TRUE,R_1HjyUkpI3Su1caK,0,0,4.454,0,0,0,4.947,0,0,0,12.163,0,3.121,24.305,28.229,6,40.674,87.001,90.066,4,9l2q9rNTwp,79.107,84.204,87.711,3,nzb4KZ5z0e,0,0,11.68,0,6,6,7,"No, I've never played any version of this game before",A few times a year,4,"With a computer mouse

",,41,Male,Other,tuna,"Yes, I only spoke English growing up",,,No,Play a game online ,,go one letter at a time to find all the words with that letter,don't focus on one section,don't pay attention to the time left,change letters for similar words,look for common letter combos,start in the corner of the board,rearrange words to make other words,Connect as many words as possible,Look for suffixes to attach to words,Don't try to find long words,Try words you're unsure of,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1HjyUkpI3Su1caK,862,0,0,1,1,adv_medium|adv_long|adv_short
100,500,TRUE,R_32J8vAdWHDFP2ob,7.581,7.581,8.764,1,0,0,20.058,0,19.884,19.884,36.727,1,9.12,40.717,43.57,7,11.37,28.165,31.039,3,6rRjksxPgc,26.221,100.348,102.835,4,wPnCm6b5l,1.387,1.387,10.256,1,6,4,4,"No, I've never played any version of this game before",A few times a month,3,"With a computer mouse

",,31,Male,Other,tuna,"Yes, I spoke English and these other languages growing up:",Cantonese,,There were no technical issues encountered.,"This stud was probably about learning to play ""Boggle"".",I have no further comments about the study at this current time.,connect as many words as possible,look for common letter combos,rearrange words to make other words,try words you're unsure of,start in the corner of the board,don't try to find long words,go one letter at a time to find all the words with that letter,Change letters for similar words,Don't pay attention to the time left,Look for suffixes to attach to words,Don't focus on one section,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_32J8vAdWHDFP2ob,500,1,1,1,0,adv_short|adv_long|adv_medium
100,455,TRUE,R_1ifdft3ip5gy1a5,0,0,5.014,0,0,0,3.748,0,0,0,18.734,0,32.301,55.174,58.42,4,35.563,36.175,39.793,2,Iwf4YbhxxH,12.435,91.622,94.809,3,xg0b08e3hh  ,0,0,13.837,0,6,5,3,"Yes, I've played some version of this game before",A few times a year,6,"With a computer mouse

",,53,Male,Other,tuna,"Yes, I only spoke English growing up",,,no,not certain,nothing further to add,look for suffixes to attach to words,don't focus on one section,change letters for similar words,try words you're unsure of,don't try to find long words,rearrange words to make other words,don't pay attention to the time left,Go one letter at a time to find all the words with that letter,Look for common letter combos,Connect as many words as possible,Start in the corner of the board,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1ifdft3ip5gy1a5,455,0,1,1,0,adv_medium|adv_long|adv_short
34,73,FALSE,R_OAJULm4ez1o1W9P,0,0,2.017,0,0,0,1.379,0,6.973,6.973,8.596,1,6.549,22.653,23.835,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,TEST,TEST,TEST,TEST,TEST,TEST,TEST,TEST,TEST,TEST,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_OAJULm4ez1o1W9P,73,0,0,1,0,
66,303,FALSE,R_UXFtqrYLsue70wV,0,0,3.887,0,0,0,1.912,0,0,0,8.767,0,2.156,14.316,18.856,4,23.994,55.786,67.148,3,dRr2Hr7Fd  ,34.899,89.499,91.662,2, leEEZnluwn,0,0,12.524,0,5,,,,,,,,,,,,,,,,,,don't try to find long words,change letters for similar words,rearrange words to make other words,try words you're unsure of,don't focus on one section,connect as many words as possible,don't pay attention to the time left,Start in the corner of the board,Go one letter at a time to find all the words with that letter,Look for common letter combos,Look for suffixes to attach to words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_UXFtqrYLsue70wV,303,0,0,0,0,adv_long|adv_medium|adv_short
34,48,FALSE,R_29oJGmjXoUBfmCh,0,0,2.038,0,0,0,0.972,0,5.663,14.891,15.066,3,3.615,10.343,11.252,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,TEST,TEST,TEST,TEST,TEST,TEST,TEST,TEST,TEST,TEST,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_29oJGmjXoUBfmCh,48,1,1,1,1,
100,57,TRUE,R_2f8TbFZhMWzTHdw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_2f8TbFZhMWzTHdw,57,,,,,
100,228,TRUE,R_1kTE2sv5UHMLLPd,1.981,1.981,2.632,1,0,0,2.987,0,8.778,8.778,9.058,1,5.318,19.978,22.3,6,20.774,33.98,37.267,4,02YnYbWv8z  ,67.644,70.268,70.555,3,P7Tl8fTO5q  ,0,0,6.999,0,4,5,5,"No, I've never played any version of this game before",Less than once a year,2,"With a computer mouse

",,33,Female,Other,tuna,"Yes, I spoke English and these other languages growing up:",spanish,,nope,decisions,no,start in the corner of the board,don't pay attention to the time left,don't try to find long words,don't focus on one section,rearrange words to make other words,connect as many words as possible,look for suffixes to attach to words,Look for common letter combos,Try words you're unsure of,Go one letter at a time to find all the words with that letter,Change letters for similar words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1kTE2sv5UHMLLPd,228,1,1,0,0,adv_long|adv_medium|adv_short
100,218,TRUE,R_2CkU1XXQnkBoTLo,0,0,2.131,0,0,0,2.425,0,0,0,14.918,0,4.973,19.071,20.688,4,16.183,16.183,17.766,1,nxh5WZJbwi  ,71.623,71.623,73.584,1,CVyBkXcikL  ,0,0,7.435,0,6,6,6,"Yes, I've played some version of this game before",Less than once a year,10,"With a computer mouse

",,33,Female,Other,Tuna,"Yes, I only spoke English growing up",,,No,Not sure,Thank you,change letters for similar words,rearrange words to make other words,don't try to find long words,try words you're unsure of,connect as many words as possible,look for suffixes to attach to words,start in the corner of the board,Look for common letter combos,Don't focus on one section,Don't pay attention to the time left,Go one letter at a time to find all the words with that letter,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_2CkU1XXQnkBoTLo,218,0,0,0,0,adv_long|adv_short|adv_medium
100,250,TRUE,R_UVGTpqGXQI5Ggpj,0,0,2.868,0,0,0,2.331,0,0,0,8.57,0,7.802,22.853,24.655,4,24.265,24.265,26.151,1, wOhsxgTJIg  ,69.704,69.704,71.422,1,pDIIRKrrGi  ,0,0,7.213,0,5,7,6,"No, I've never played any version of this game before",Less than once a year,0,"With a computer mouse

",,25,Female,Other,tuna,"Yes, I only spoke English growing up",,,no,not sure ,,try words you're unsure of,don't focus on one section,look for common letter combos,don't try to find long words,don't pay attention to the time left,connect as many words as possible,go one letter at a time to find all the words with that letter,Change letters for similar words,Start in the corner of the board,Rearrange words to make other words,Look for suffixes to attach to words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_UVGTpqGXQI5Ggpj,250,0,0,0,0,adv_long|adv_short|adv_medium
100,211,TRUE,R_25NpeZmOakLel2F,0,0,2.153,0,0,0,1.161,0,2.472,4.16,11.259,2,3.095,17.666,18.835,4,17.903,17.903,24.548,1,h4SsBLpva3,68.147,68.147,72.444,1,eqCMp4p2I,0,0,6.874,0,7,6,6,"No, I've never played any version of this game before",I never play word-finding games,10,"With a computer mouse

",,23,Male,Other,tuna,"Yes, I only spoke English growing up",,,none,Finding words/strategies for word finding,none,change letters for similar words,go one letter at a time to find all the words with that letter,connect as many words as possible,look for common letter combos,rearrange words to make other words,start in the corner of the board,try words you're unsure of,Don't pay attention to the time left,Look for suffixes to attach to words,Don't try to find long words,Don't focus on one section,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_25NpeZmOakLel2F,211,0,0,0,0,adv_long|adv_medium|adv_short
100,233,TRUE,R_T6E6RY7daI2DF9D,0,0,3.654,0,0,0,1.938,0,0,0,8.311,0,5.178,21.103,23.38,4,18.665,18.665,21.783,1,Vk39bLEflL,66.785,67.79,72.052,2,SmvTw4sg9q  ,0,0,11.834,0,7,7,7,"No, I've never played any version of this game before",I never play word-finding games,10,"With a computer mouse

",,24,Female,Other,tuna,"Yes, I only spoke English growing up",,,No.,How well people can find words.,N/A,look for suffixes to attach to words,don't pay attention to the time left,don't focus on one section,go one letter at a time to find all the words with that letter,don't try to find long words,change letters for similar words,connect as many words as possible,Rearrange words to make other words,Try words you're unsure of,Look for common letter combos,Start in the corner of the board,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_T6E6RY7daI2DF9D,233,0,0,1,1,adv_medium|adv_short|adv_long
